idIngreso,fecha,hora,sucursal,producto,ingreso,metodoPago,usuario
1359,2024-07-02,19:12,México,producto 10,398650.1538461538,efectivo,usuario 5
1360,2024-07-02,19:49,México,producto 10,9702.784,otro,usuario 2
1361,2024-07-02,19:16,Argentina,producto 9,9457.728000000001,codigo QR,usuario 2
1362,2024-07-03,11:40,Colombia,producto 4,43005.362400000005,codigo QR,usuario 2
1363,2024-07-04,21:56,Colombia,producto 7,1207.374,tarjeta de credito,usuario 2
1364,2024-07-04,14:12,Colombia,producto 5,694077.3,tarjeta de credito,usuario 1
1365,2024-07-05,10:18,Ecuador,producto 2,112374.51923076923,tarjeta de debito,usuario 4
1366,2024-07-05,19:46,Argentina,producto 10,1121816.1923076923,tarjeta de debito,usuario 1
1367,2024-07-05,12:00,Colombia,producto 10,509691.0,otro,usuario 5
1368,2024-07-07,16:46,Ecuador,producto 9,104379.856,transferencia,usuario 3
1369,2024-07-08,20:49,Colombia,producto 1,23588.8,tarjeta de credito,usuario 3
1370,2024-07-09,17:01,Colombia,producto 7,8760.465,otro,usuario 3
1371,2024-07-10,19:37,Argentina,producto 10,563304.0,otro,usuario 4
1372,2024-07-11,13:52,México,producto 3,567600.0,otro,usuario 5
1373,2024-07-12,15:46,Argentina,producto 7,39255.904,tarjeta de credito,usuario 1
1374,2024-07-13,09:49,Ecuador,producto 10,490952.0,efectivo,usuario 3
1375,2024-07-13,21:17,México,producto 5,848172.5,otro,usuario 4
1376,2024-07-14,19:55,Colombia,producto 8,15474.55,codigo QR,usuario 4
1377,2024-07-14,20:39,México,producto 7,55071.2,otro,usuario 4
1378,2024-07-14,09:53,México,producto 1,1356528.0,efectivo,usuario 4
1379,2024-07-15,15:59,Argentina,producto 3,696634.6153846154,tarjeta de credito,usuario 3
1380,2024-07-18,21:36,Argentina,producto 2,978236.0,tarjeta de credito,usuario 2
1381,2024-07-18,13:49,Ecuador,producto 9,1406988.24,codigo QR,usuario 2
1382,2024-07-18,14:56,Argentina,producto 8,36720.1184,otro,usuario 3
1383,2024-07-18,20:32,Ecuador,producto 2,13369.4568,otro,usuario 2
1384,2024-07-20,10:24,Argentina,producto 6,32280.0,codigo QR,usuario 1
1385,2024-07-21,20:17,México,producto 2,272888.0,otro,usuario 3
1386,2024-07-21,21:01,Ecuador,producto 10,80543.88,transferencia,usuario 3
1387,2024-07-23,20:20,México,producto 3,26515.507200000004,codigo QR,usuario 1
1388,2024-07-23,19:53,México,producto 5,53667.0,tarjeta de debito,usuario 4
1389,2024-07-24,14:42,Perú,producto 10,10936.8,transferencia,usuario 2
1390,2024-07-25,09:16,Colombia,producto 2,13809.18,tarjeta de credito,usuario 4
1391,2024-07-25,14:01,Perú,producto 1,25932.0,tarjeta de credito,usuario 5
1392,2024-07-26,19:57,Argentina,producto 6,499497.9230769231,codigo QR,usuario 3
1393,2024-07-26,09:42,Argentina,producto 6,298662.0,otro,usuario 2
1394,2024-07-27,12:59,Colombia,producto 4,139966.47,tarjeta de credito,usuario 3
1395,2024-07-28,14:09,Colombia,producto 10,367106.25,efectivo,usuario 5
1396,2024-07-28,19:41,Colombia,producto 4,1730.54,tarjeta de debito,usuario 3
1397,2024-07-30,18:45,Ecuador,producto 3,32670.0,tarjeta de debito,usuario 5
1398,2024-07-30,10:20,Argentina,producto 9,389326.6730769231,tarjeta de credito,usuario 3
1399,2024-07-31,18:12,Perú,producto 9,406269.23076923075,tarjeta de debito,usuario 3
